t_sec,iter,Fx_1,Fy_1,Fz_1,Mx_1,My_1,Mz_1
4.212022,5297,0.007093,0.013375,0.012807,-4.2e-05,-5.5e-05,2.3e-05
4.213008,5298,-0.009907,0.015375,-0.028193,1.8e-05,-7.5e-05,-0.000407
4.214008,5299,-0.014907,0.029375,-0.016193,-8.2e-05,-0.000145,0.000563
4.214955,5300,-0.000907,0.007375,-0.042193,-0.000122,2.5e-05,0.000813
4.215698,5301,0.017093,0.010375,-0.040193,-7.2e-05,0.000135,-6.7e-05
4.216426,5302,0.036093,0.011375,-0.030193,-0.000132,0.000175,0.000393
4.217158,5303,0.036093,0.011375,-0.030193,-0.000132,0.000175,0.000393
4.217891,5304,0.020093,0.008375,-0.070193,8e-06,0.000285,0.000483
4.218621,5305,0.004093,0.012375,-0.047193,-2.2e-05,6.5e-05,-0.000157
4.219362,5306,0.004093,0.012375,-0.047193,-2.2e-05,6.5e-05,-0.000157
4.220091,5307,-0.010907,0.004375,-0.040193,-7.2e-05,1.5e-05,2.3e-05
4.220831,5308,-0.005907,0.010375,-0.059193,-0.000112,-0.000105,-0.000117
4.221568,5309,0.003093,0.010375,-0.032193,-3.2e-05,-6.5e-05,-0.000187
4.222299,5310,0.003093,0.010375,-0.032193,-3.2e-05,-6.5e-05,-0.000187
4.223042,5311,0.005093,-0.028625,-0.058193,1.8e-05,0.000125,-9.7e-05
4.223777,5312,0.013093,-0.008625,-0.019193,3.8e-05,-4.5e-05,0.000603
4.224541,5313,-0.015907,0.003375,-0.005193,-5.2e-05,-0.000205,0.000533
4.225281,5314,-0.015907,0.003375,-0.005193,-5.2e-05,-0.000205,0.000533
4.226028,5315,0.002093,-0.001625,-0.025193,8.8e-05,4.5e-05,1.3e-05
4.226979,5316,-0.007907,0.027375,-0.012193,5.8e-05,-2.5e-05,-0.000597
4.227704,5317,-0.005907,-0.005625,-0.021193,-0.000112,-1.5e-05,-2.7e-05
4.228437,5318,-0.003907,0.010375,-0.021193,-6.2e-05,-4.5e-05,0.000333
4.229174,5319,-0.003907,0.010375,-0.021193,-6.2e-05,-4.5e-05,0.000333
4.229954,5320,0.008093,0.006375,0.009807,-8.2e-05,5e-06,0.000443
4.230642,5321,-0.004907,0.019375,0.006807,-2.2e-05,-8.5e-05,-0.000417
4.231371,5322,-0.004907,0.019375,0.006807,-2.2e-05,-8.5e-05,-0.000417
4.232119,5323,0.012093,0.011375,-0.028193,6.8e-05,7.5e-05,0.000323
4.232829,5324,0.004093,-0.000625,-0.033193,7.8e-05,7.5e-05,0.000373
4.233562,5325,0.011093,0.009375,-0.036193,-5.2e-05,0.000105,0.000353
4.2343,5326,0.011093,0.009375,-0.036193,-5.2e-05,0.000105,0.000353
4.235032,5327,-0.009907,0.008375,-0.015193,-7.2e-05,2.5e-05,0.000383
4.235767,5328,0.020093,0.014375,-0.034193,-9.2e-05,8.5e-05,0.000333
4.2366,5329,0.027093,0.008375,-0.024193,-8.2e-05,0.000165,0.000143
4.237527,5330,0.003093,0.004375,-0.047193,-4.2e-05,-5e-06,3e-06
4.238254,5331,0.003093,0.004375,-0.047193,-4.2e-05,-5e-06,3e-06
4.23899,5332,0.007093,0.036375,-0.038193,-0.000132,3.5e-05,0.001193
4.23972,5333,0.007093,0.014375,-0.033193,-6.2e-05,1.5e-05,-0.000317
4.240459,5334,-0.005907,0.010375,-0.028193,-6.2e-05,-7.5e-05,-0.000317
4.2412,5335,-0.005907,0.010375,-0.028193,-6.2e-05,-7.5e-05,-0.000317
4.241934,5336,0.006093,-0.003625,-0.032193,-4.2e-05,-6.5e-05,0.000873
4.242682,5337,0.003093,0.008375,-0.034193,-0.000102,9.5e-05,-4.7e-05
4.243431,5338,0.005093,-0.020625,-0.017193,7.8e-05,8.5e-05,-4.7e-05
4.244161,5339,0.005093,-0.020625,-0.017193,7.8e-05,8.5e-05,-4.7e-05
4.244883,5340,-0.000907,-0.012625,-0.044193,-7.2e-05,3.5e-05,-0.000177
4.24563,5341,0.008093,0.012375,-0.018193,-3.2e-05,3.5e-05,9.3e-05
4.246343,5342,0.008093,0.012375,-0.018193,-3.2e-05,3.5e-05,9.3e-05
4.247077,5343,0.012093,0.009375,-0.030193,-2e-06,6.5e-05,-0.000587
4.247819,5344,0.012093,0.020375,-0.040193,-2e-06,8.5e-05,6.3e-05
4.248542,5345,0.007093,0.021375,-0.064193,-0.000322,9.5e-05,0.000263
4.249291,5346,0.007093,0.021375,-0.064193,-0.000322,9.5e-05,0.000263
4.250008,5347,-0.006907,0.030375,-0.001193,-0.000102,-5.5e-05,-2.7e-05
4.250711,5348,-0.005907,0.006375,0.028807,-7.2e-05,-9.5e-05,-0.000317
4.251446,5349,-0.003907,0.007375,-0.025193,-2e-06,1.5e-05,0.000373
4.25218,5350,-0.003907,0.007375,-0.025193,-2e-06,1.5e-05,0.000373
4.252919,5351,-0.002907,-0.006625,-0.040193,6.8e-05,1.5e-05,0.000623
4.253408,5352,0.009093,0.019375,-0.034193,-4.2e-05,5e-06,-0.000167
4.254146,5353,0.009093,0.019375,-0.034193,-4.2e-05,5e-06,-0.000167
4.254882,5354,-0.000907,0.016375,-0.029193,-0.000152,8.5e-05,-0.000267
4.255619,5355,-0.003907,0.020375,-0.059193,-0.000102,5.5e-05,-0.000487
4.256357,5356,-0.003907,0.020375,-0.059193,-0.000102,5.5e-05,-0.000487
4.257092,5357,-0.006907,-0.011625,-0.015193,-5.2e-05,-0.000105,0.000283
4.257838,5358,0.015093,0.001375,-0.022193,-0.000112,-2.5e-05,0.000433
4.258569,5359,-0.005907,0.016375,-0.015193,-4.2e-05,-5.5e-05,0.000423
4.259407,5360,-0.005907,0.016375,-0.015193,-4.2e-05,-5.5e-05,0.000423
4.260416,5361,0.008093,-0.000625,-0.014193,-2e-06,4.5e-05,0.000493
4.261396,5362,0.003093,-0.017625,-0.066193,-2.2e-05,-3.5e-05,-0.000187
4.262375,5363,-0.002907,-0.008625,-0.058193,8.8e-05,-8.5e-05,0.000153
4.263391,5364,-0.003907,0.015375,-0.066193,-8.2e-05,1.5e-05,0.000303
4.264333,5365,0.010093,0.010375,-0.018193,-4.2e-05,5.5e-05,0.000683
4.265008,5366,0.001093,0.020375,-0.042193,-0.000132,-4.5e-05,4.3e-05
4.26598,5367,-0.001907,-0.010625,-0.066193,-1.2e-05,5e-06,-1.7e-05
4.266724,5368,0.013093,0.007375,-0.062193,1.8e-05,-5e-06,-6.7e-05
4.267445,5369,-0.003907,-0.005625,-0.014193,-0.000122,-0.000115,0.000503
4.268175,5370,-0.003907,-0.005625,-0.014193,-0.000122,-0.000115,0.000503
4.268926,5371,0.001093,0.018375,-0.015193,-9.2e-05,-0.000105,0.000463
4.269407,5372,0.003093,0.002375,-0.043193,5.8e-05,-0.000135,-0.000327
4.270139,5373,0.003093,0.002375,-0.043193,5.8e-05,-0.000135,-0.000327
4.270874,5374,0.005093,-0.018625,-0.030193,2.8e-05,5e-06,-0.000147
4.271623,5375,9.3e-05,-0.002625,-0.034193,-6.2e-05,5e-06,0.000593
4.272352,5376,9.3e-05,-0.002625,-0.034193,-6.2e-05,5e-06,0.000593
4.273092,5377,0.002093,0.012375,-0.018193,-1.2e-05,9.5e-05,0.000463
4.273829,5378,9.3e-05,-0.002625,-0.009193,3.8e-05,5.5e-05,0.000113
4.274635,5379,0.014093,0.014375,-0.007193,4.8e-05,-5.5e-05,7.3e-05
4.275619,5380,0.034093,0.015375,-0.009193,5.8e-05,7.5e-05,-0.000117
4.276637,5381,0.019093,-0.002625,-0.024193,-5.2e-05,1.5e-05,0.000213
4.277603,5382,-0.008907,0.019375,-0.018193,8e-06,-5e-06,0.000643
4.278573,5383,-0.012907,0.007375,-0.032193,-6.2e-05,-0.000115,4.3e-05
4.279547,5384,0.006093,0.017375,-0.048193,8e-06,4.5e-05,0.000223
4.280509,5385,0.014093,-0.008625,-0.041193,-2e-06,2.5e-05,-1.7e-05
4.281228,5386,0.014093,-0.008625,-0.041193,-2e-06,2.5e-05,-1.7e-05
4.28197,5387,-0.000907,0.009375,-0.081193,4.8e-05,-5.5e-05,0.000103
4.282706,5388,-0.011907,0.004375,-0.059193,6.8e-05,-0.000115,4.3e-05
4.283426,5389,0.001093,0.028375,-0.057193,-0.000132,-1.5e-05,0.000163
4.28416,5390,0.001093,0.028375,-0.057193,-0.000132,-1.5e-05,0.000163
4.284896,5391,0.008093,-0.007625,-0.007193,5.8e-05,5e-06,-4.7e-05
4.285634,5392,0.014093,-0.009625,-0.021193,9.8e-05,-6.5e-05,-0.000267
4.286378,5393,0.014093,-0.009625,-0.021193,9.8e-05,-6.5e-05,-0.000267
4.287113,5394,-0.006907,0.002375,-0.029193,-6.2e-05,-0.000125,-0.000367
4.287861,5395,-0.003907,0.007375,-0.028193,-5.2e-05,-3.5e-05,0.000283
4.288604,5396,0.006093,-0.005625,-0.075193,-7.2e-05,1.5e-05,3.3e-05
4.289361,5397,0.006093,-0.005625,-0.075193,-7.2e-05,1.5e-05,3.3e-05
4.290336,5398,0.002093,0.006375,-0.050193,-6.2e-05,-0.000125,-0.000567
4.291336,5399,0.011093,0.010375,-0.019193,8e-06,0.000105,-0.000437
4.292396,5400,0.014093,0.021375,-0.021193,8e-06,3.5e-05,-0.000177
4.293463,5401,0.015093,0.010375,-0.025193,-8.2e-05,-3.5e-05,-0.000437
4.294635,5402,-0.004907,0.013375,-0.087193,5.8e-05,5.5e-05,-0.000247
4.295697,5403,0.020093,0.012375,-0.029193,-0.000172,-1.5e-05,-0.000257
4.29649,5404,0.009093,0.021375,-0.049193,-0.000162,-7.5e-05,0.000353
4.29748,5405,-0.001907,0.000375,-0.043193,-6.2e-05,-3.5e-05,-0.000817
4.298442,5406,0.024093,0.005375,-0.019193,-0.000112,0.000195,-8.7e-05
4.299423,5407,0.018093,0.005375,-0.060193,-0.000112,9.5e-05,-7.7e-05
4.300142,5408,0.018093,0.005375,-0.060193,-0.000112,9.5e-05,-7.7e-05
4.300893,5409,9.3e-05,0.016375,-0.009193,-7.2e-05,8.5e-05,-0.000377
4.301844,5410,-0.012907,-0.000625,-0.033193,3.8e-05,-9.5e-05,5.3e-05
4.302582,5411,-0.013907,-0.003625,-0.036193,-8.2e-05,-0.000195,0.000183
4.303327,5412,-0.013907,-0.003625,-0.036193,-8.2e-05,-0.000195,0.000183
4.30406,5413,-0.010907,-0.005625,-0.041193,-6.2e-05,-0.000155,0.000353
4.30504,5414,0.002093,-0.009625,-0.057193,1.8e-05,-6.5e-05,-8.7e-05
4.306035,5415,-0.008907,0.003375,-0.035193,-8.2e-05,3.5e-05,0.000133
4.30702,5416,0.004093,0.010375,-0.047193,-6.2e-05,9.5e-05,-0.000167
4.308007,5417,0.008093,-0.001625,-0.027193,3.8e-05,3.5e-05,-0.000497
4.30901,5418,0.014093,0.001375,-0.025193,6.8e-05,5.5e-05,-0.000327
4.310072,5419,0.009093,-0.026625,-0.063193,2.8e-05,-3.5e-05,-0.000347
4.311109,5420,-0.003272,-0.02092,-0.039389,-9.3e-05,-6.9e-05,-0.000106
4.312242,5421,-0.001272,-0.00992,-0.007389,-0.000133,-0.000109,-4.6e-05
4.31331,5422,-0.002272,0.01008,-0.026389,-3e-06,-0.000129,4e-06
4.314229,5423,0.002728,0.02808,-0.024389,-8.3e-05,-8.9e-05,0.000394
4.314947,5424,0.001728,0.02808,-0.012389,-5.3e-05,-3.9e-05,-0.000146
4.315675,5425,0.011728,0.01908,0.004611,-3.3e-05,-0.000199,0.000194
4.316405,5426,0.005728,-0.00292,-0.040389,6.7e-05,-0.000159,0.000404
4.317142,5427,0.005728,-0.00292,-0.040389,6.7e-05,-0.000159,0.000404
4.317877,5428,0.011728,-0.00392,-0.042389,0.000117,6.1e-05,0.000144
4.318614,5429,0.010728,-0.00192,0.008611,-3e-06,1e-06,0.000194
4.319351,5430,0.010728,-0.00192,0.008611,-3e-06,1e-06,0.000194
4.320081,5431,-0.007272,-0.01392,-0.019389,-2.3e-05,-9e-06,0.000354
4.320814,5432,-0.006272,0.01308,0.010611,-7.3e-05,-8.9e-05,0.000324
4.321553,5433,-0.001272,0.00408,-0.029389,-3e-06,3.1e-05,-0.000146
4.322292,5434,-0.001272,0.00408,-0.029389,-3e-06,3.1e-05,-0.000146
4.32302,5435,0.010728,0.02608,-0.047389,-5.3e-05,9.1e-05,2.4e-05
4.32375,5436,0.007728,0.01408,0.013611,-3e-06,4.1e-05,0.000554
4.324488,5437,0.000728,-0.00892,0.019611,0.000107,0.000151,7.4e-05
4.32523,5438,0.000728,-0.00892,0.019611,0.000107,0.000151,7.4e-05
4.325982,5439,-0.006272,-0.01592,0.008611,8.7e-05,7.1e-05,-0.000186
4.326695,5440,0.007728,-0.01892,-0.014389,4.7e-05,9.1e-05,0.000204
4.327433,5441,0.007728,0.01208,0.044611,-1.3e-05,-4.9e-05,-6.6e-05
4.328164,5442,0.007728,0.01208,0.044611,-1.3e-05,-4.9e-05,-6.6e-05
4.328916,5443,0.000728,-0.00192,0.023611,-3e-06,-7.9e-05,-4.6e-05
4.329641,5444,-0.009272,-0.00792,0.011611,-3e-06,-4.9e-05,-2.6e-05
4.330381,5445,-0.007272,8e-05,0.001611,-0.000103,-9.9e-05,-0.000246
4.331104,5446,-0.007272,8e-05,0.001611,-0.000103,-9.9e-05,-0.000246
4.331843,5447,0.001728,-0.00392,0.005611,-7.3e-05,-0.000159,-0.000296
4.332574,5448,0.013728,-0.01392,-0.037389,-2.3e-05,1e-06,0.000244
4.333324,5449,0.013728,-0.01392,-0.037389,-2.3e-05,1e-06,0.000244
4.334066,5450,0.004728,0.00708,-0.004389,0.000107,-8.9e-05,0.000194
4.334801,5451,-0.009272,0.00108,0.015611,0.000127,-6.9e-05,0.000354
4.335525,5452,0.011728,8e-05,-0.008389,2.7e-05,6.1e-05,0.000264
4.33627,5453,0.011728,8e-05,-0.008389,2.7e-05,6.1e-05,0.000264
4.336998,5454,0.009728,-0.00892,-0.010389,8.7e-05,-7.9e-05,-7.6e-05
4.337984,5455,0.001728,8e-05,-0.016389,7.7e-05,-5.9e-05,-0.000366
4.338718,5456,0.021728,-0.00992,-0.012389,0.000117,0.000121,-0.000376
4.339504,5457,-0.003272,0.01808,-0.005389,-8.3e-05,-9e-06,0.000364
4.340201,5458,-0.003272,0.01808,-0.005389,-8.3e-05,-9e-06,0.000364
4.340944,5459,-0.019272,0.00708,-0.035389,-4.3e-05,-3.9e-05,8.4e-05
4.341673,5460,0.013728,0.01108,-0.026389,-5.3e-05,0.000141,-0.000676
4.342418,5461,0.008728,0.00708,0.021611,-3.3e-05,0.000191,-0.000366
4.343147,5462,0.008728,0.00708,0.021611,-3.3e-05,0.000191,-0.000366
4.343915,5463,-0.009272,-0.01292,-0.007389,7e-06,-1.9e-05,-0.000106
4.345046,5464,0.005728,-0.00092,0.029611,-1.3e-05,8.1e-05,3.4e-05
4.345972,5465,-0.003272,-0.00892,0.003611,-5.3e-05,0.000121,3.4e-05
4.346825,5466,-0.000272,-0.00092,0.030611,-7.3e-05,8.1e-05,2.4e-05
4.34781,5467,0.009728,-0.01092,0.034611,-0.000113,-2.9e-05,-0.000186
4.348775,5468,0.001728,0.00108,0.028611,-1.3e-05,8.1e-05,3.4e-05
4.349502,5469,-0.008272,0.00308,-0.008389,4.7e-05,4.1e-05,-0.000346
4.350233,5470,-0.008272,0.00308,-0.008389,4.7e-05,4.1e-05,-0.000346
4.35096,5471,0.014728,0.00708,-0.003389,4.7e-05,4.1e-05,-0.000366
4.351692,5472,0.006728,-0.01892,-0.011389,0.000127,1e-06,-0.000606
4.352417,5473,-0.002272,0.00408,-0.023389,-7.3e-05,5.1e-05,-0.000376
4.353146,5474,-0.002272,0.00408,-0.023389,-7.3e-05,5.1e-05,-0.000376
4.353877,5475,0.001728,0.04108,0.001611,-1.3e-05,2.1e-05,0.000234
4.354606,5476,0.008728,0.01908,-0.020389,-5.3e-05,0.000111,0.000154
4.355372,5477,0.008728,0.01908,-0.020389,-5.3e-05,0.000111,0.000154
4.356086,5478,-0.014272,0.00208,-0.021389,7e-06,-5.9e-05,8.4e-05
4.356814,5479,-0.004272,-0.00992,0.004611,-3e-06,-4.9e-05,0.000344
4.357546,5480,-0.014272,0.01408,0.022611,-9.3e-05,-7.9e-05,-0.000126
4.358298,5481,-0.014272,0.01408,0.022611,-9.3e-05,-7.9e-05,-0.000126
4.359063,5482,0.009728,0.01208,-0.008389,5.7e-05,3.1e-05,-0.000176
4.360023,5483,-0.011272,0.01908,0.025611,7e-06,-6.9e-05,-0.000356
4.361002,5484,-0.000272,0.01608,0.007611,-4.3e-05,2.1e-05,6.4e-05
4.361997,5485,-0.008272,0.00408,-0.000389,4.7e-05,-2.9e-05,-0.000356
4.362965,5486,-0.009272,-0.00292,-0.006389,-7.3e-05,-0.000159,-0.000256
4.363697,5487,-0.000272,-0.00092,-0.040389,-1.3e-05,-4.9e-05,4.4e-05
4.364434,5488,-0.016272,-0.00092,-0.035389,0.000117,-9e-06,0.000124
4.365158,5489,-0.016272,-0.00092,-0.035389,0.000117,-9e-06,0.000124
4.365888,5490,-0.007272,8e-05,-0.025389,0.000147,1e-06,0.000274
4.36662,5491,0.001728,-0.00892,0.020611,8.7e-05,-9e-06,-0.000216
4.367354,5492,0.001728,-0.00892,0.020611,8.7e-05,-9e-06,-0.000216
4.368092,5493,0.004728,0.00908,-0.003389,-3.3e-05,6.1e-05,0.000504
4.368832,5494,-0.001272,0.00508,-0.002389,-4.3e-05,-5.9e-05,0.000314
4.369573,5495,0.015728,0.01108,-0.000389,-6.3e-05,0.000191,-3.6e-05
4.370314,5496,0.015728,0.01108,-0.000389,-6.3e-05,0.000191,-3.6e-05
4.371054,5497,-0.010272,0.00308,-0.017389,7e-06,8.1e-05,-0.000116
4.372036,5498,-0.000272,0.01508,-0.005389,-4.3e-05,7.1e-05,-0.000686
4.373023,5499,0.007728,0.00308,0.010611,3.7e-05,-4.9e-05,-0.000156
4.374014,5500,0.007728,0.01508,-0.000389,-0.000113,-1.9e-05,0.000364
4.37511,5501,-0.005272,0.00308,0.013611,-2.3e-05,0.000101,2.4e-05
4.37612,5502,0.002728,-0.00692,0.012611,4.7e-05,0.000141,-0.000146
4.37712,5503,0.001728,-0.00892,0.006611,2.7e-05,1.1e-05,-0.000456
4.378093,5504,-0.001272,0.00808,0.002611,-5.3e-05,-2.9e-05,-0.000106
4.37908,5505,0.013728,-0.00292,-0.025389,-3.3e-05,0.000201,0.000174
4.380037,5506,0.017728,-0.00892,-0.024389,-0.000103,0.000151,0.000414
4.381008,5507,-0.000272,-0.00792,-0.035389,-5.3e-05,-3.9e-05,-2.6e-05
4.381975,5508,0.008728,0.00308,-0.018389,5.7e-05,6.1e-05,-0.000256
4.382949,5509,0.011728,-0.00092,0.000611,6.7e-05,4.1e-05,-0.000216
4.383685,5510,0.007728,-0.00392,0.001611,-4.3e-05,-9.9e-05,0.000574
4.384426,5511,0.005728,-0.00692,0.028611,3.7e-05,-7.9e-05,0.000704
4.385136,5512,0.005728,-0.00692,0.028611,3.7e-05,-7.9e-05,0.000704
4.38587,5513,0.005728,-0.00592,-0.024389,0.000147,3.1e-05,0.000354
4.386605,5514,-0.007272,0.00308,0.001611,4.7e-05,2.1e-05,-0.000106
4.387345,5515,-0.007272,0.00308,0.001611,4.7e-05,2.1e-05,-0.000106
4.388081,5516,0.001728,8e-05,0.000611,-0.000103,-2.9e-05,0.000454
4.388824,5517,0.008728,0.00808,-0.006389,-0.000123,-1.9e-05,0.000304
4.389567,5518,0.010728,-0.00392,0.007611,-2.3e-05,5.1e-05,0.000314
4.390316,5519,0.010728,-0.00392,0.007611,-2.3e-05,5.1e-05,0.000314
4.391046,5520,-0.014272,-0.00692,-0.022389,1.7e-05,3.1e-05,0.000364
4.39204,5521,0.002728,0.00808,-0.045389,-5.3e-05,8.1e-05,0.000144
4.393027,5522,0.006728,-0.01492,-0.016389,7e-06,0.000151,0.000214
4.394005,5523,0.003728,0.00208,-0.029389,-3.3e-05,-3.9e-05,-0.000166
4.39498,5524,0.001728,0.01308,-0.020389,7e-06,-0.000109,-0.000496
4.395955,5525,0.012728,0.00308,-0.013389,7e-06,-3.9e-05,0.000104
4.396682,5526,0.001728,-0.00892,-0.036389,7e-06,7.1e-05,0.000314
4.39743,5527,-0.014272,8e-05,-0.002389,6.7e-05,-8.9e-05,9.4e-05
4.398139,5528,-0.014272,8e-05,-0.002389,6.7e-05,-8.9e-05,9.4e-05
4.398868,5529,-0.008272,0.01208,-0.000389,-3.3e-05,-2.9e-05,-0.000156
4.399598,5530,-0.018272,-0.00692,-0.014389,0.000117,-9.9e-05,-0.000446
4.400329,5531,-0.018272,-0.00692,-0.014389,0.000117,-9.9e-05,-0.000446
4.40109,5532,-0.000272,0.03308,-0.013389,-0.000253,-2.9e-05,-0.000176
4.401798,5533,0.000728,-0.00592,-0.000389,-4.3e-05,1e-06,0.000114
4.402531,5534,-0.003272,0.00308,0.002611,-6.3e-05,-4.9e-05,0.000134
4.403278,5535,-0.003272,0.00308,0.002611,-6.3e-05,-4.9e-05,0.000134
4.404008,5536,-0.010272,-0.01992,-0.007389,0.000137,-9e-06,0.000134
4.404991,5537,0.005728,-0.00092,0.001611,7e-06,6.1e-05,0.000624
4.405962,5538,0.000728,0.01208,0.008611,-6.3e-05,4.1e-05,0.000574
4.406694,5539,-0.001272,-0.00692,-0.019389,0.000127,3.1e-05,0.000524
4.407423,5540,0.022728,-0.00792,-0.038389,-1.3e-05,0.000101,0.000394
4.408162,5541,0.022728,-0.00792,-0.038389,-1.3e-05,0.000101,0.000394
4.4089,5542,0.000728,-0.00392,0.017611,2.7e-05,0.000151,-1.6e-05
4.409639,5543,-0.003272,-0.02492,0.011611,0.000117,0.000121,-0.000436
4.410374,5544,-0.003272,-0.02492,0.011611,0.000117,0.000121,-0.000436
4.411114,5545,-0.009272,-0.02192,0.027611,6.7e-05,-7.9e-05,-0.000826
4.41184,5546,-0.006272,-0.00592,-0.005389,0.000107,-6.9e-05,-2.6e-05
4.412569,5547,-0.004272,0.01908,-0.004389,-5.3e-05,-8.9e-05,0.000534
4.413305,5548,-0.004272,0.01908,-0.004389,-5.3e-05,-8.9e-05,0.000534
4.414122,5549,0.008728,0.01108,0.001611,-2.3e-05,5.1e-05,0.000114
4.415046,5550,-0.003272,0.03208,0.006611,-9.3e-05,7.1e-05,1.4e-05
4.416075,5551,0.006728,0.00308,0.026611,-9.3e-05,0.000131,0.000494
4.41734,5552,0.003728,0.00808,-0.015389,-5.3e-05,-1.9e-05,0.000154
4.418323,5553,-0.004272,0.00608,-0.006389,-0.000103,1e-06,-7.6e-05
4.419061,5554,0.001728,0.02508,0.022611,-6.3e-05,0.000131,0.000154
4.419778,5555,-0.011272,0.00708,0.004611,5.7e-05,-1.9e-05,0.000124
4.420507,5556,-0.015272,0.00608,-0.009389,-3e-06,1.1e-05,0.000254
4.421239,5557,-0.015272,0.00608,-0.009389,-3e-06,1.1e-05,0.000254
4.421974,5558,0.009728,0.01908,0.026611,-2.3e-05,9.1e-05,0.000294
4.422708,5559,0.009728,-0.00292,-0.003389,0.000177,0.000161,8.4e-05
4.423441,5560,0.002728,0.00508,-0.013389,-1.3e-05,-3.9e-05,0.000134
4.424182,5561,0.002728,0.00508,-0.013389,-1.3e-05,-3.9e-05,0.000134
4.424906,5562,-0.006272,8e-05,-0.023389,4.7e-05,-7.9e-05,-0.000716
4.425645,5563,0.004728,0.01208,-0.012389,8.7e-05,4.1e-05,-0.000726
4.426372,5564,0.004728,0.01208,-0.012389,8.7e-05,4.1e-05,-0.000726
4.427108,5565,0.002728,0.00808,-0.027389,7.7e-05,0.000121,0.000194
4.427842,5566,0.004728,0.00508,-0.005389,0.000147,6.1e-05,0.000174
4.428579,5567,0.008728,0.02308,-0.001389,-7.3e-05,5.1e-05,0.000254
4.429336,5568,0.008728,0.02308,-0.001389,-7.3e-05,5.1e-05,0.000254
4.430048,5569,0.006728,0.02708,0.008611,-8.3e-05,-9.9e-05,0.000544
4.430783,5570,0.009728,0.01908,-0.005389,-1.3e-05,-7.9e-05,0.000604
4.431521,5571,-0.004272,-0.00392,-0.043389,-0.000153,1.1e-05,0.000544
4.432261,5572,-0.004272,-0.00392,-0.043389,-0.000153,1.1e-05,0.000544
4.432995,5573,-0.000272,0.02108,-0.039389,-0.000213,1e-06,0.000114
4.433992,5574,-0.010272,-0.01092,-0.015389,-5.3e-05,-0.000129,0.000574
4.434946,5575,0.006728,-0.00392,-0.024389,-6.3e-05,4.1e-05,0.000404
4.435678,5576,0.016728,-0.00892,-0.024389,-3.3e-05,3.1e-05,-0.000266
4.436412,5577,0.011728,0.00408,-0.005389,6.7e-05,-4.9e-05,0.000214
4.437144,5578,0.011728,0.00408,-0.005389,6.7e-05,-4.9e-05,0.000214
4.43788,5579,0.014728,0.02708,-0.012389,-6.3e-05,0.000121,-3.6e-05
4.438617,5580,-0.004272,8e-05,-0.003389,-0.000103,-8.9e-05,-0.000286
4.439354,5581,-0.004272,8e-05,-0.003389,-0.000103,-8.9e-05,-0.000286
4.440085,5582,-0.002272,0.00108,0.007611,5.7e-05,4.1e-05,0.000224
4.440853,5583,-0.000272,0.00508,-0.007389,-0.000133,-9e-06,-1.6e-05
4.441558,5584,0.001728,-0.00892,-0.010389,7.7e-05,-5.9e-05,-0.000646
4.442341,5585,0.001728,-0.00892,-0.010389,7.7e-05,-5.9e-05,-0.000646
4.443012,5586,-0.002272,0.02208,0.009611,-4.3e-05,4.1e-05,-0.000206
4.443745,5587,0.000728,0.01708,-0.028389,-6.3e-05,5.1e-05,8.4e-05
4.444479,5588,0.014728,0.00508,-0.024389,-2.3e-05,0.000131,-0.000146
4.445215,5589,0.014728,0.00508,-0.024389,-2.3e-05,0.000131,-0.000146
4.445952,5590,0.009728,0.01108,-0.034389,1.7e-05,5.1e-05,-0.000416
4.44669,5591,0.022728,0.02008,-0.001389,-1.3e-05,0.000161,0.000114
4.447425,5592,-0.009272,-0.00192,0.005611,-8.3e-05,-9e-06,-0.000456
4.448163,5593,-0.009272,-0.00192,0.005611,-8.3e-05,-9e-06,-0.000456
4.448994,5594,0.011728,0.01408,0.012611,-0.000153,-2.9e-05,-0.000106
4.449896,5595,0.014728,0.01108,-0.022389,-5.3e-05,4.1e-05,0.000584
4.450633,5596,0.008728,0.01408,-0.042389,-1.3e-05,-3.9e-05,0.000214
4.451379,5597,0.008728,0.01408,-0.042389,-1.3e-05,-3.9e-05,0.000214
4.452122,5598,-0.001272,0.01308,-0.025389,7.7e-05,9.1e-05,0.000394
4.452856,5599,0.012728,-0.00692,-0.018389,0.000107,8.1e-05,-0.000136
4.453585,5600,-0.006272,0.00908,-0.022389,7e-06,3.1e-05,-1.6e-05
4.454316,5601,-0.006272,0.00908,-0.022389,7e-06,3.1e-05,-1.6e-05
4.455044,5602,0.000728,-0.00092,-0.017389,-3e-06,0.000171,0.000124
4.455773,5603,0.002728,0.00408,-0.061389,-1.3e-05,-2.9e-05,-0.000256
4.456511,5604,0.005728,0.02008,-0.028389,3.7e-05,8.1e-05,0.000204
4.457236,5605,0.005728,0.02008,-0.028389,3.7e-05,8.1e-05,0.000204
4.457969,5606,0.010728,0.01808,-0.030389,7e-06,0.000151,-0.000196
4.458705,5607,0.006728,0.01308,-0.038389,-9.3e-05,6.1e-05,3.4e-05
4.459445,5608,-0.007272,0.00508,-0.013389,8.7e-05,-1.9e-05,0.000504
4.460176,5609,-0.007272,0.00508,-0.013389,8.7e-05,-1.9e-05,0.000504
4.460911,5610,-0.001272,0.01408,0.020611,-4.3e-05,4.1e-05,0.000664
4.461652,5611,0.008728,-0.00892,0.009611,1.7e-05,-5.9e-05,-0.000256
